This file lists the contents of the xreal.pk3 and it shows information about each file.
Here you can see which files are from id Software that need to be replaced.


LICENSE
=======

Creative Commons Attribution-NonCommercial-ShareAlike 2.5
---------------------------------------------------------
abbr.: CC BY-NC-SA 2.5
http://creativecommons.org/licenses/by-nc-sa/2.5/


Creative Commons Attribution-NonCommercial-NoDerivs 2.5
-------------------------------------------------------
abbr.: CC BY-NC-ND 2.5
http://creativecommons.org/licenses/by-nc-nd/2.5/


FILE														ARTIST						LICENSE					SOURCE
models/powerups/ammo/bfgam.md3								id Software					EULA					q3demo
models/powerups/ammo/bfgammo2.jpg							id Software					EULA					q3demo
models/powerups/ammo/bfgammo.tga							id Software					EULA					q3demo
models/powerups/ammo/grenadeam_1.md3						id Software					EULA					q3demo
models/powerups/ammo/grenadeam.md3							id Software					EULA					q3demo
models/powerups/ammo/grenammo2.jpg							id Software					EULA					q3demo
models/powerups/ammo/grenammo.tga							id Software					EULA					q3demo
models/powerups/ammo/lighammo2.jpg							id Software					EULA					q3demo
models/powerups/ammo/lighammo.tga							id Software					EULA					q3demo
models/powerups/ammo/lightningam_1.md3						id Software					EULA					q3demo
models/powerups/ammo/lightningam.md3						id Software					EULA					q3demo
models/powerups/ammo/machammo2.tga							id Software					EULA					q3demo
models/powerups/ammo/machammo.tga							id Software					EULA					q3demo
models/powerups/ammo/machinegunam_1.md3						id Software					EULA					q3demo
models/powerups/ammo/machinegunam.md3						id Software					EULA					q3demo
models/powerups/ammo/plasammo2.jpg							id Software					EULA					q3demo
models/powerups/ammo/plasammo_n.tga							Robert "Tr3B" Beckebans		CC BY-NC-SA 2.5
models/powerups/ammo/plasammo_s.tga							Robert "Tr3B" Beckebans		CC BY-NC-SA 2.5
models/powerups/ammo/plasammo.tga							id Software					EULA					q3demo
models/powerups/ammo/plasmaam_1.md3							id Software					EULA					q3demo
models/powerups/ammo/plasmaam.md3							id Software					EULA					q3demo
models/powerups/ammo/proxammo2.tga							id Software					EULA					tademo
models/powerups/ammo/proxammo.tga							id Software					EULA					tademo
models/powerups/ammo/proxmineam_1.md3						id Software					EULA					tademo
models/powerups/ammo/proxmineam.md3							id Software					EULA					tademo
models/powerups/ammo/railammo2.jpg							id Software					EULA					q3demo
models/powerups/ammo/railammo.tga							id Software					EULA					q3demo
models/powerups/ammo/railgunam_1.md3						id Software					EULA					q3demo
models/powerups/ammo/railgunam.md3							id Software					EULA					q3demo
models/powerups/ammo/rockammo2.jpg							id Software					EULA					q3demo
models/powerups/ammo/rockammo.tga							id Software					EULA					q3demo
models/powerups/ammo/rocketam_1.md3							id Software					EULA					q3demo
models/powerups/ammo/rocketam.md3							id Software					EULA					q3demo
models/powerups/ammo/shotammo2.jpg							id Software					EULA					q3demo
models/powerups/ammo/shotammo.tga							id Software					EULA					q3demo
models/powerups/ammo/shotgunam_1.md3						id Software					EULA					q3demo
models/powerups/ammo/shotgunam.md3							id Software					EULA					q3demo
models/powerups/armor/armor_red_1.md3						id Software					EULA					q3demo
models/powerups/armor/armor_red_2.md3						id Software					EULA					q3demo
models/powerups/armor/armor_red.md3							id Software					EULA					q3demo
models/powerups/armor/armor_yel_1.md3						id Software					EULA					q3demo
models/powerups/armor/armor_yel_2.md3						id Software					EULA					q3demo
models/powerups/armor/armor_yel.md3							id Software					EULA					q3demo
models/powerups/armor/energy_red1.jpg						id Software					EULA					q3demo
models/powerups/armor/energy_yel3.jpg						id Software					EULA					q3demo
models/powerups/armor/newred.tga							id Software					EULA					q3demo
models/powerups/armor/newyellow.tga							id Software					EULA					q3demo
models/powerups/armor/shard2.tga							id Software					EULA					q3demo
models/powerups/armor/shard.md3								id Software					EULA					q3demo
models/powerups/armor/shard_sphere.jpg						id Software					EULA					q3demo
models/powerups/armor/shard_sphere.md3						id Software					EULA					q3demo
models/powerups/harvester/blue_h2.tga						id Software					EULA					tademo
models/powerups/harvester/blue_h.tga						id Software					EULA					tademo
models/powerups/harvester/blue.skin							id Software					EULA					tademo
models/powerups/harvester/harvester2.tga					id Software					EULA					tademo
models/powerups/harvester/harvester.md3						id Software					EULA					tademo
models/powerups/harvester/harvester.tga						id Software					EULA					tademo
models/powerups/harvester/red_h2.tga						id Software					EULA					tademo
models/powerups/harvester/red_hb.tga						id Software					EULA					tademo
models/powerups/harvester/red_h.tga							id Software					EULA					tademo
models/powerups/harvester/red.skin							id Software					EULA					tademo
models/powerups/health/green.tga							id Software					EULA					q3demo
models/powerups/health/large_cross.md3						id Software					EULA					q3demo
models/powerups/health/large_sphere_1.md3					id Software					EULA					q3demo
models/powerups/health/large_sphere_2.md3					id Software					EULA					q3demo
models/powerups/health/large_sphere.md3						id Software					EULA					q3demo
models/powerups/health/medium_cross.md3						id Software					EULA					q3demo
models/powerups/health/medium_sphere_1.md3					id Software					EULA					q3demo
models/powerups/health/medium_sphere_2.md3					id Software					EULA					q3demo
models/powerups/health/medium_sphere.md3					id Software					EULA					q3demo
models/powerups/health/mega2.tga							id Software					EULA					q3demo
models/powerups/health/mega_cross.md3						id Software					EULA					q3demo
models/powerups/health/mega_sphere_1.md3					id Software					EULA					q3demo
models/powerups/health/mega_sphere_2.md3					id Software					EULA					q3demo
models/powerups/health/mega_sphere.md3						id Software					EULA					q3demo
models/powerups/health/red.tga								id Software					EULA					q3demo
models/powerups/health/small_cross.md3						id Software					EULA					q3demo
models/powerups/health/small_sphere_1.md3					id Software					EULA					q3demo
models/powerups/health/small_sphere_2.md3					id Software					EULA					q3demo
models/powerups/health/small_sphere.md3						id Software					EULA					q3demo
models/powerups/health/yellow.tga							id Software					EULA					q3demo
models/powerups/holdable/medkit_1.md3						id Software					EULA					q3demo
models/powerups/holdable/medkit_base.tga					id Software					EULA					q3demo
models/powerups/holdable/medkit_fluid.jpg					id Software					EULA					q3demo
models/powerups/holdable/medkit.md3							id Software					EULA					q3demo
models/powerups/holdable/medkit_sphere.tga					id Software					EULA					q3demo
models/powerups/holdable/teleport_base.tga					id Software					EULA					q3demo
models/powerups/holdable/teleporter_1.md3					id Software					EULA					q3demo
models/powerups/holdable/teleporter.md3						id Software					EULA					q3demo
models/powerups/holdable/teleport_fluid.jpg					id Software					EULA					q3demo
models/powerups/holdable/teleport_sphere.tga				id Software					EULA					q3demo
models/powerups/instant/enviro_1.md3						id Software					EULA					q3demo
models/powerups/instant/enviro.md3							id Software					EULA					q3demo
models/powerups/instant/enviro_ring_1.md3					id Software					EULA					q3demo
models/powerups/instant/enviro_ring.md3						id Software					EULA					q3demo
models/powerups/instant/enviro.tga							id Software					EULA					q3demo
models/powerups/instant/flight_1.md3						id Software					EULA					q3demo
models/powerups/instant/flight.md3							id Software					EULA					q3demo
models/powerups/instant/flight_ring_1.md3					id Software					EULA					q3demo
models/powerups/instant/flight_ring.md3						id Software					EULA					q3demo
models/powerups/instant/flight.tga							id Software					EULA					q3demo
models/powerups/instant/haste_1.md3							id Software					EULA					q3demo
models/powerups/instant/haste.md3							id Software					EULA					q3demo
models/powerups/instant/haste_ring_1.md3					id Software					EULA					q3demo
models/powerups/instant/haste_ring.md3						id Software					EULA					q3demo
models/powerups/instant/haste.tga							id Software					EULA					q3demo
models/powerups/instant/invis_1.md3							id Software					EULA					q3demo
models/powerups/instant/invis.md3							id Software					EULA					q3demo
models/powerups/instant/invis_ring_1.md3					id Software					EULA					q3demo
models/powerups/instant/invis_ring.md3						id Software					EULA					q3demo
models/powerups/instant/invis.tga							id Software					EULA					q3demo
models/powerups/instant/quad_1.md3							id Software					EULA					q3demo
models/powerups/instant/quad.md3							id Software					EULA					q3demo
models/powerups/instant/quad_ring_1.md3						id Software					EULA					q3demo
models/powerups/instant/quad_ring.md3						id Software					EULA					q3demo
models/powerups/instant/quad.tga							id Software					EULA					q3demo
models/powerups/instant/regen_1.md3							id Software					EULA					q3demo
models/powerups/instant/regen.md3							id Software					EULA					q3demo
models/powerups/instant/regen_ring_1.md3					id Software					EULA					q3demo
models/powerups/instant/regen_ring.md3						id Software					EULA					q3demo
models/powerups/instant/regen.tga							id Software					EULA					q3demo
models/powerups/obelisk/ob_cyl.tga							id Software					EULA					tademo
models/powerups/obelisk/obelisk.md3							id Software					EULA					tademo
models/powerups/obelisk/ob_flare2.tga						id Software					EULA					tademo
models/powerups/obelisk/ob_flare.tga						id Software					EULA					tademo
models/powerups/obelisk/ob_sft2.tga							id Software					EULA					tademo
models/powerups/obelisk/ob_sft.tga							id Software					EULA					tademo
models/powerups/obelisk/ob_top.tga							id Software					EULA					tademo
models/powerups/obelisk/ob_trns.tga							id Software					EULA					tademo
models/powerups/obelisk/ob_twirl2.tga						id Software					EULA					tademo
models/powerups/obelisk/ob_twirl.tga						id Software					EULA					tademo
models/powerups/orb/bluefx.tga								id Software					EULA					tademo
models/powerups/orb/blue.tga								id Software					EULA					tademo
models/powerups/orb/b_orb_1.md3								id Software					EULA					tademo
models/powerups/orb/b_orb.md3								id Software					EULA					tademo
models/powerups/orb/redfx.tga								id Software					EULA					tademo
models/powerups/orb/red.tga									id Software					EULA					tademo
models/powerups/orb/r_orb_1.md3								id Software					EULA					tademo
models/powerups/orb/r_orb.md3								id Software					EULA					tademo
models/powerups/shield/impact.md3							id Software					EULA					tademo
models/powerups/shield/juicer_1.md3							id Software					EULA					tademo
models/powerups/shield/juicer.md3							id Software					EULA					tademo
models/powerups/shield/juicer.tga							id Software					EULA					tademo
models/powerups/shield/shield_1.md3							id Software					EULA					tademo
models/powerups/shield/shield2.tga							id Software					EULA					tademo
models/powerups/shield/shield.md3							id Software					EULA					tademo
models/powerups/shield/shield.tga							id Software					EULA					tademo
models/powerups/ammo_1.md3									id Software					EULA					tademo
models/powerups/ammo_2.md3									id Software					EULA					tademo
models/powerups/ammo2.tga									id Software					EULA					tademo
models/powerups/ammo.md3									id Software					EULA					tademo
models/powerups/ammo_player_1.md3							id Software					EULA					tademo
models/powerups/ammo_player.md3								id Software					EULA					tademo
models/powerups/doubler_1.md3								id Software					EULA					tademo
models/powerups/doubler_2.md3								id Software					EULA					tademo
models/powerups/doubler2.tga								id Software					EULA					tademo
models/powerups/doubler.md3									id Software					EULA					tademo
models/powerups/doubler_player_1.md3						id Software					EULA					tademo
models/powerups/doubler_player.md3							id Software					EULA					tademo
models/powerups/guard_1.md3									id Software					EULA					tademo
models/powerups/guard_2.md3									id Software					EULA					tademo
models/powerups/guard2.tga									id Software					EULA					tademo
models/powerups/guard.md3									id Software					EULA					tademo
models/powerups/guard_player_1.md3							id Software					EULA					tademo
models/powerups/guard_player.md3							id Software					EULA					tademo
models/powerups/kamikazi_f.tga								id Software					EULA					tademo
models/powerups/kamikazi.md3								id Software					EULA					tademo
models/powerups/kamitrail.tga								id Software					EULA					tademo
models/powerups/overload_base_1.md3							id Software					EULA					tademo
models/powerups/overload_base.md3							id Software					EULA					tademo
models/powerups/overload_energy_1.md3						id Software					EULA					tademo
models/powerups/overload_energy.md3							id Software					EULA					tademo
models/powerups/overload_lights_1.md3						id Software					EULA					tademo
models/powerups/overload_lights.md3							id Software					EULA					tademo
models/powerups/overload_lights.tga							id Software					EULA					tademo
models/powerups/overload_mapbw.tga							id Software					EULA					tademo
models/powerups/overload_map.tga							id Software					EULA					tademo
models/powerups/overload_target_1.md3						id Software					EULA					tademo
models/powerups/overload_target.md3							id Software					EULA					tademo
models/powerups/pop_1.md3									id Software					EULA					tademo
models/powerups/pop2.tga									id Software					EULA					tademo
models/powerups/pop_bw.tga									id Software					EULA					tademo
models/powerups/pop.md3										id Software					EULA					tademo
models/powerups/pop.tga										id Software					EULA					tademo
models/powerups/regen1.tga									id Software					EULA					tademo
models/powerups/regen2.tga									id Software					EULA					tademo
models/powerups/regen.md3									id Software					EULA					tademo
models/powerups/scout2.tga									id Software					EULA					tademo
models/powerups/scout_player_1.md3							id Software					EULA					tademo
models/powerups/scout_player.md3							id Software					EULA					tademo
models/powerups/trailtest.md3								id Software					EULA					tademo
